,语料ID,产品名称,内容,年份,sn_ner,hb_ner
3766,餐饮评论-5944,麦壳西点（开发区店）,"有一个回家的路上颠歪了，味道很棒，蛋糕胚有一股香味，奶油不腻，水果也很新鲜，奥利奥的还没试
4英寸便当蛋糕1份",2021,set(),set()
3767,餐饮评论-5945,麦壳西点（开发区店）,"好吃实惠，很棒，就是有点甜
4英寸便当蛋糕1份",2021,set(),set()
3768,餐饮评论-5946,围炉海鲜烤肉自助（金港湾店）,"能吃得很饱，味道一般般。新开业还行吧。跟茂名一样收费，尝个鲜咯摸摸摸摸摸摸摸摸摸哦哦哦哦哦哦哦哦哦哦哦哦哦么么摸摸摸摸摸哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦
工作日午餐",2021,set(),set()
3769,餐饮评论-5947,果之度（为民店）,"不开心来一块榴莲千层
榴莲千层蛋糕1个，约3磅，圆形",2021,set(),set()
3770,餐饮评论-5948,真功夫（传湾新天地店）,"菜品一般，用餐环境也是一般，去的时候桌子不是很干净，服务员也不是很尽责。菜的话份量很少，餐桌也很小，俩个人坐一起觉得空间很不足的感觉，菜品好吃是好吃，但是体验感还是有点差距的，希望店家能够即使更进。
冬菇肉饼饭+香滑蒸蛋1份",2021,set(),set()
3771,餐饮评论-5949,遇见桃园烤鱼（新福路店）,"好吃，两个人吃光光
桃园烤鱼抢购套餐，建议4人使用",2021,set(),set()
3772,餐饮评论-5950,油校西餐厅（光遇·油校光华校区店）,"#套餐：浪漫双人套餐口味挺好的，环境很喜欢，特别喜欢它的。海鲜局饭而牛排。
浪漫双人套餐，提供免费WiFi",2021,set(),set()
3773,餐饮评论-5951,相聚时光（光明店）,"环境很好，服务态度很好，价格也不贵
单人扒餐，提供免费WiFi",2021,set(),{'WiFi'}
3774,餐饮评论-5952,贵族自助牛排餐厅（华侨城店）,"价格很实惠，有生蚝又有小龙虾，
贵族自助牛排套餐，建议单人使用",2021,set(),set()
3775,餐饮评论-5953,入火韩国烤肉（华侨城店）,"味道不错，服务很好，价格实惠。
超值全天烤肉套餐，建议2-3人使用",2021,set(),set()
3776,餐饮评论-5954,茶自点（文光店）,"此次用餐总体来说不错，觉得比较认可的地方有：口味、环境、性价比、服务、团购接待。#套餐：下火王手煮仙草茶
下火王手煮仙草茶1份，可免费使用包间",2021,set(),set()
3777,餐饮评论-5955,茶自点（文光店）,"可以，这杯。
下火王手煮仙草茶1份，可免费使用包间",2021,set(),set()
3778,餐饮评论-5956,茶自点（文光店）,"一个舒适的奶茶店 楼下还有私人影院 不错
天然泰绿柠檬茶1杯",2021,set(),set()
3779,餐饮评论-5957,法兰度航空主题餐厅（东汇城店）,"菜品口味非常好，环境也补不完，服务很周到。下次还会再来！#套餐：精品浪漫双人餐上菜速度很快，也会根据要求烹饪。#奶茶味道很好，不会太甜太腻，口感适中。#百香果百香果汁好喝，味道鲜美。【环境】一流，【性价比】很高。
精品浪漫双人餐1份",2021,set(),set()
3780,餐饮评论-5958,二月时光烘焙坊（华夏世纪花园店）,"#套餐：6英寸草莓ins风 1 个特别好吃没想到48有鲜果
6英寸草莓ins风1个，约6英寸，圆形",2021,set(),set()
3781,餐饮评论-5959,法兰度航空主题餐厅（东汇城店）,"服务员都是美女帅哥，环境相当不错，菜品味道也很好，牛扒特别好吃
精品浪漫双人餐1份",2021,set(),set()
3782,餐饮评论-5960,麦当劳（明湖店）,"#套餐：麦辣三件套经典
麦辣三件套1份",2021,set(),set()
3783,餐饮评论-5961,麦当劳（明湖店）,"#套餐：麦乐鸡（5块）好吃
麦乐鸡（5块）1份",2021,set(),set()
3784,餐饮评论-5962,汉宫传承隆江猪脚饭（上排垌店）,"总体来说还是不错的，但是开不行了，味道。
招牌猪脚饭1份，提供免费WiFi",2021,set(),{'WiFi'}
3785,餐饮评论-5963,渔乐码头烤鱼牛蛙晚饭餐厅,"环境很优美的一家店铺，装修的很精致，牛蛙吃起来很新鲜，肉质很嫩滑，紫苏搭配着牛蛙吃起来味道真的一流老板人很好，服务态度很棒，很实在的店铺，份量很足，周围也有很多停车位，很方便开车过来消费，下次还会光顾。
撸蛙双人餐，提供免费WiFi",2021,set(),set()
3786,餐饮评论-5964,优悦西餐厅（维斯顿店）,"服务态度特别差，叫了服务员还不会回应，上菜了不给筷子和勺子，上菜，有史以来特别慢的一次。
100元面值代金券1张，可叠加",2021,set(),set()
3787,餐饮评论-5965,麦壳西点（开发区店）,"肥肠不错
4英寸便当蛋糕1份",2021,set(),set()
3788,餐饮评论-5966,贵族自助牛排餐厅（华侨城店）,"中午时候去的，服务员小妹妹的服务态度超棒，牛排超棒，这次过来有生蚝跟小龙虾，（这些东西都点靠运气，随机出现，而且都只出现一次哈哈），小龙虾不咋好吃，生蚝一级棒，还有水煮菜，自己调的调料也超好吃，最后吃到撑哈哈
贵族自助牛排套餐，建议单人使用",2021,{'东西'},set()
3789,餐饮评论-5967,真功夫（传湾新天地店）,"味道很好，态度也超好，经常购买
支竹牛腩饭+香滑蒸蛋1份",2021,set(),set()
3790,餐饮评论-5968,遇见桃园烤鱼（新福路店）,"这次就餐整体感觉很赞，比较满意的方面有：性价比。
桃园烤鱼抢购套餐，建议4人使用",2021,set(),set()
3791,餐饮评论-5969,悦创小鹅鹅桂林米粉（双山一路店）,"很满意的一次就餐体验，整体评价的话我觉得：口味赞、环境优雅、性价比高、团购接待好、服务细致。不给好评都不心安，粉在煮就一点点就好好了！图片原相机所拍，没有p图，分量不会太多太少，刚刚好，推荐噢（比较懒只拍了一张图两张为凑数）
招牌锅烧桂林米粉1份，包间免费",2021,set(),set()
3792,餐饮评论-5970,贵族自助牛排餐厅（华侨城店）,"牛排一般般，但其它热菜都很好吃的，上菜很快，补菜也很快，小孩子很喜欢叫下次还去
贵族自助牛排套餐，建议单人使用",2021,set(),set()
3793,餐饮评论-5971,茶自点（文光店）,"经济实惠之余味道也非常好喝。服务态度也不错！每一杯都是现做的，等待的时间也不会很长时间！总体来说非常值得过来消费的！上一次点的芒果百香果，这吃试一试老盐多肉凤梨，微微咸，好解渴果肉也丰富，，，，，，，，，！
老盐多肉凤梨1杯",2021,set(),set()
3794,餐饮评论-5972,茶自点（文光店）,"位置好找，有地方停车，味道不错，下次再来
天然泰绿柠檬茶1杯",2021,set(),set()
3795,餐饮评论-5973,旺角亭（为民店）,"此次用餐总体来说不错，觉得比较认可的地方有：口味、性价比。
大胃王单人套餐，提供免费WiFi",2021,set(),{'WiFi'}
3796,餐饮评论-5974,茶自点（文光店）,"这次就餐整体感觉很赞，比较满意的方面有：口味、环境、性价比、服务、团购接待。#套餐：芒果百香
芒果百香1杯，提供免费WiFi",2021,set(),set()
3797,餐饮评论-5975,爵士厚牛排自助餐馆（汇丰店）,"好吃，100元左右2个人吃到扶墙出来都可以。最喜欢去了，菜色种类很多。每次都带孩子去吃。
全部菜品2选1，有赠品",2021,set(),set()
3798,餐饮评论-5976,付记·招牌酸菜鱼,"很满意的一次就餐体验，整体评价的话我觉得：口味。
无骨鱼系列2选1，包间免费",2021,set(),set()
3799,餐饮评论-5977,友情有意音乐餐厅,"这次就餐整体感觉很赞，比较满意的方面有：口味、环境、性价比、服务。
青江鱼烤鱼套餐（包含配菜）口味：香辣-蒜香-酸菜1份",2021,set(),set()
3800,餐饮评论-5978,二月时光烘焙坊（华夏世纪花园店）,"太好吃了一扫而光良心卖家.料非常足，夹心好多水果
6英寸草莓ins风1个，约6英寸，圆形",2021,set(),set()
3801,餐饮评论-5979,友情有意音乐餐厅,"很难吃 有头发，服务态度又不好。
豪华双人套餐，可免费使用包间",2021,set(),set()
3802,餐饮评论-5980,爵士厚牛排自助餐馆（汇丰店）,"品种挺多的，火焰牛排味道也不错，值得一去
火焰牛排1份，有赠品",2021,set(),set()
3803,餐饮评论-5981,黑色经典长沙臭豆腐（为民路店）,"花生香脆咸菜可口，臭豆腐炸的适中，很好吃。
长沙臭豆腐套餐，建议单人使用",2021,set(),set()
3804,餐饮评论-5982,优悦西餐厅（维斯顿店）,"环境很好，食物不错，强烈推荐！
豪华2人扒餐，提供免费WiFi",2021,set(),"{'WiFi', '豪华'}"
3805,餐饮评论-5983,遇见桃园烤鱼（新福路店）,"环境好，味道也好。
桃园烤鱼抢购套餐，建议4人使用",2021,set(),set()
3806,餐饮评论-5984,相聚时光（光明店）,"环境不错，妹子很好看！
下午茶套餐，建议单人使用",2021,set(),set()
3807,餐饮评论-5985,椒王火锅（电白店）,"世界和平服务很好
100元代金券1张，可叠加",2021,set(),set()
3808,餐饮评论-5986,悦创小鹅鹅桂林米粉（双山一路店）,"#套餐：招牌锅烧桂林米粉粉是螺蛳粉那种粉 ，比较软 ，又不缺弹性 ，这个肉上次评论说肉皮有点硬 ，可能老板看到了 有改进，现在的比较软 很好吃 ，是自己添加佐料的 ，有很多佐料 ，葱 蒜，香菜 辣椒酱，酸豆角 酸萝卜 酸竹笋 ，可以按自己的口味添加 ，是一家性价比很高的小店
招牌锅烧桂林米粉1份，包间免费",2021,set(),set()
3809,餐饮评论-5987,悦创小鹅鹅桂林米粉（双山一路店）,"#套餐：招牌锅烧桂林米粉不管吃几次都觉得好值 ，吃到最后还剩这么多肉 ，老板娘的态度也好好，虽然不是话多的人但是就是让人感觉很亲切，看我带小孩 也还要问我要不要小碗 ，粉好吃 肉也好吃 ，强烈建议要来尝尝 ，对了 这里的辣椒很辣 不要加多了 。
招牌锅烧桂林米粉1份，包间免费",2021,set(),set()
3810,餐饮评论-5988,付记·招牌酸菜鱼,"付记-招牌酸菜鱼：#套餐：招牌酸菜鱼+香米饭  菜品味道不错，环境干净整洁，性价比不错，店员服务态度很好，店面位置特别好找，不需排队等候，食物新鲜，分量很足，上餐速度也很不错，挺快的，推荐一下很不错的一家店铺。值得一试！
招牌酸菜鱼+香米饭1份，包间免费",2021,set(),set()
3811,餐饮评论-5989,法兰度航空主题餐厅（东汇城店）,"菠萝炒饭很好吃，小孩也喜欢。服务很好，牛排帮我们切好，方便孩子一口一粒！环境也很赞还点了五个儿童B餐，很可爱很好看，孩子很喜欢！都吃的饱饱的！一个大人五个孩子花了四百多，还能购买优惠券或者充值，还行！
100元代金券1张，可叠加",2021,set(),set()
3812,餐饮评论-5990,付记·招牌酸菜鱼,"感觉服务人员有点看不起人，吃饭的时候无意看到她们员工在厨房窗口指着我这边叽叽喳喳，我怎么吃饭是我的事，用不着你们指指点点的，这一点让我很不舒服，一直都是外卖，第一次堂食就这样了，印象很不好，感觉不想再去吃了
招牌酸菜鱼+香米饭1份，包间免费",2021,set(),set()
3813,餐饮评论-5991,二月时光烘焙坊（华夏世纪花园店）,"水果挺多的，但是好像蛋糕胚没有很好吃，不是很推荐哈
6英寸草莓ins风1个，约6英寸，圆形",2021,set(),set()
3814,餐饮评论-5992,法兰度航空主题餐厅（东汇城店）,"此次用餐总体来说不错，觉得比较认可的地方有：环境、服务。
100元代金券1张，可叠加",2021,set(),set()
3815,餐饮评论-5993,至尊比萨（电城旗舰店）,"非常满意，不错很喜欢哦，下次还来买。
一人食比萨套餐（8英寸）",2021,set(),set()
3816,餐饮评论-5994,草原郎烤羊,"份量可以，一个人根本吃不完，两个人差不多。
现烤羊肉套餐，建议2人使用",2021,set(),set()
3817,餐饮评论-5995,草原郎烤羊,"农村仔出城不知道摸去哪里吃特色，在美团看到这家果品尝，味道不错，都是看得见在门口现切的
现烤羊肉套餐，建议2人使用",2021,{'美团'},set()
3818,餐饮评论-5996,至尊比萨（电城旗舰店）,"#套餐：10英寸榴莲披萨榴莲披萨好香，一上来就闻到很浓的榴莲味，好好吃
10英寸榴莲比萨1份",2021,set(),set()
3819,餐饮评论-5997,顺德火焰醉鹅坊（站北五路店）,"位置挺好找的，中午去的时候人不多，就是大厅了有点热，服务员态度挺好的，味道挺合口味
3-4人火锅套餐",2021,set(),set()
3820,餐饮评论-5998,麦壳西点（开发区店）,"好看，又好吃，奶油细腻不油腻，水果新鲜，最重要很实惠。还想再买
4英寸便当蛋糕1份",2021,set(),set()
3821,餐饮评论-5999,汉宫传承隆江猪脚饭（上排垌店）,"超级好吃
主食2选1，提供免费WiFi",2021,set(),{'WiFi'}
3822,餐饮评论-6000,汉宫传承隆江猪脚饭（上排垌店）,"推荐哦 兄弟们 好吃不贵量大
主食2选1，提供免费WiFi",2021,set(),"{'兄弟们', 'WiFi'}"
3823,餐饮评论-6001,汉宫传承隆江猪脚饭（上排垌店）,"好吃好吃
招牌猪脚饭1份，提供免费WiFi",2021,set(),{'WiFi'}
3824,餐饮评论-6002,小乔紫菜卷（小乔店）,"不太好，比以前差很多了。。。。。。
北海道八爪鱼1份",2021,set(),set()
3825,餐饮评论-6003,贵族自助牛排餐厅（华侨城店）,"超级可以 是挺不错的  牛排加自助餐 还不限时！那个水煮肉跟连藕甜酸。超级好吃！服务员小姐姐也超级可爱！很贴心！
贵族牛排高级套餐，建议单人使用",2021,set(),set()
3826,餐饮评论-6004,椒王火锅（高州店）,"十分感谢你们为我那汗腺发达的老公提供的一台又一台小风扇，还有冰水两杯，赞赞小妞和小哥
可叠加，除饮料，酒水外全场通用",2021,set(),set()
3827,餐饮评论-6005,入火韩国烤肉（华侨城店）,"店里环境好好，服务员小哥哥还很帅烤肉也全程不用我们动手，小哥哥帮忙烤，店里放的音乐也超级喜欢，总是吃着吃着烤肉就忍不住动起来哈哈哈
超值午市套餐，建议2人使用",2021,set(),set()
